extract_id,n_records_same_extract_id,n_unique_class_code_extract_unit,n_unique_class_group_code_extract_unit,class_codes_extract_unit,class_names_extract_unit,class_group_codes_extract_unit,class_group_names_extract_unit,flag_context_multiple_records_extract_unit,flag_context_multiple_class_code,flag_context_multiple_class_group_code,flag_context_thematic_conflict
S2SR_llenado_SRC10_000011942,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011943,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011944,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000011945,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000011946,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000011947,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000011948,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011949,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011950,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011951,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011952,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011953,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011954,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011955,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011956,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011957,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011958,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011959,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011960,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011961,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000011962,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000011963,1,1,1,4,Bosque secundario deciduo,1,Forestal,0,0,0,0
S2SR_llenado_SRC10_000011964,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000011965,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000011966,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011967,1,1,1,4,Bosque secundario deciduo,1,Forestal,0,0,0,0
S2SR_llenado_SRC10_000011968,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000011969,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011970,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011971,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011972,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011973,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011974,1,1,1,8,Pastos,8,Pastos,0,0,0,0
S2SR_llenado_SRC10_000011975,1,1,1,8,Pastos,8,Pastos,0,0,0,0
S2SR_llenado_SRC10_000011976,1,1,1,8,Pastos,8,Pastos,0,0,0,0
S2SR_llenado_SRC10_000011977,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000011978,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011979,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011980,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011981,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011982,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011983,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011984,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011985,1,1,1,4,Bosque secundario deciduo,1,Forestal,0,0,0,0
S2SR_llenado_SRC10_000011986,1,1,1,2,Bosque secundario,1,Forestal,0,0,0,0
S2SR_llenado_SRC10_000011987,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000011988,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000011989,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000011990,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000011991,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000011992,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000011993,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000011994,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011995,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000011996,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000011997,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000011998,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000011999,1,1,1,2,Bosque secundario,1,Forestal,0,0,0,0
S2SR_llenado_SRC10_000012000,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012001,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012002,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012003,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012004,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012005,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012006,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012007,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012008,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012009,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012010,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012011,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012012,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012013,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012014,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012015,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012016,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012017,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012018,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012019,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012020,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012021,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012022,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012023,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012024,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012025,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012026,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012027,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012028,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012029,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012030,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012031,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012032,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012033,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012034,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012035,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012036,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012037,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012038,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012039,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012040,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012041,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012042,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012043,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012044,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012045,1,1,1,8,Pastos,8,Pastos,0,0,0,0
S2SR_llenado_SRC10_000012046,1,1,1,8,Pastos,8,Pastos,0,0,0,0
S2SR_llenado_SRC10_000012047,1,1,1,8,Pastos,8,Pastos,0,0,0,0
S2SR_llenado_SRC10_000012048,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012049,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012050,1,1,1,8,Pastos,8,Pastos,0,0,0,0
S2SR_llenado_SRC10_000012051,1,1,1,8,Pastos,8,Pastos,0,0,0,0
S2SR_llenado_SRC10_000012052,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012053,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012054,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012055,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012056,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012057,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012058,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012059,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012060,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012061,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012062,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012063,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012064,1,1,1,8,Pastos,8,Pastos,0,0,0,0
S2SR_llenado_SRC10_000012065,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012066,1,1,1,8,Pastos,8,Pastos,0,0,0,0
S2SR_llenado_SRC10_000012067,1,1,1,8,Pastos,8,Pastos,0,0,0,0
S2SR_llenado_SRC10_000012068,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012069,1,1,1,8,Pastos,8,Pastos,0,0,0,0
S2SR_llenado_SRC10_000012070,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012071,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012072,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012073,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012074,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012075,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012076,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012077,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012078,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012079,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012080,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012081,1,1,1,4,Bosque secundario deciduo,1,Forestal,0,0,0,0
S2SR_llenado_SRC10_000012082,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012083,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012084,1,1,1,2,Bosque secundario,1,Forestal,0,0,0,0
S2SR_llenado_SRC10_000012085,1,1,1,4,Bosque secundario deciduo,1,Forestal,0,0,0,0
S2SR_llenado_SRC10_000012086,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012087,1,1,1,2,Bosque secundario,1,Forestal,0,0,0,0
S2SR_llenado_SRC10_000012088,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012089,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012090,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012091,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012092,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012093,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012094,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012095,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012096,1,1,1,2,Bosque secundario,1,Forestal,0,0,0,0
S2SR_llenado_SRC10_000012097,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012098,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012099,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012100,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012101,1,1,1,8,Pastos,8,Pastos,0,0,0,0
S2SR_llenado_SRC10_000012102,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012103,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012104,1,1,1,2,Bosque secundario,1,Forestal,0,0,0,0
S2SR_llenado_SRC10_000012105,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012106,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012107,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012108,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012109,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012110,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012111,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012112,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012113,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012114,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012115,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012116,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012117,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012118,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012119,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012120,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012121,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012122,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012123,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012124,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012125,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012126,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012127,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012128,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012129,1,1,1,4,Bosque secundario deciduo,1,Forestal,0,0,0,0
S2SR_llenado_SRC10_000012130,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012131,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012132,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012133,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012134,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012135,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012136,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012137,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012138,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012139,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012140,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012141,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012142,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012143,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012144,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012145,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012146,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012147,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012148,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012149,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012150,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012151,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012152,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012153,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012154,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012155,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012156,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012157,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012158,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012159,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012160,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012161,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012162,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012163,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012164,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012165,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012166,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012167,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012168,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012169,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012170,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012171,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012172,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012173,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012174,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012175,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012176,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012177,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012178,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012179,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012180,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012181,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012182,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012183,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012184,1,1,1,4,Bosque secundario deciduo,1,Forestal,0,0,0,0
S2SR_llenado_SRC10_000012185,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012186,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012187,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012188,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012189,1,1,1,4,Bosque secundario deciduo,1,Forestal,0,0,0,0
S2SR_llenado_SRC10_000012190,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012191,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012192,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012193,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012194,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012195,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012196,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012197,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012198,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012199,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012200,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012201,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012202,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012203,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012204,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012205,1,1,1,4,Bosque secundario deciduo,1,Forestal,0,0,0,0
S2SR_llenado_SRC10_000012206,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012207,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012208,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012209,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012210,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012211,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012212,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012213,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012214,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012215,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012216,1,1,1,4,Bosque secundario deciduo,1,Forestal,0,0,0,0
S2SR_llenado_SRC10_000012217,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012218,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012219,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012220,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
S2SR_llenado_SRC10_000012221,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0
S2SR_llenado_SRC10_000012222,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0
