xy_class_group_id,xy_group_id,xy_year_group_id,lon,lat,year_ref,class_code,class_group_code,class_name,class_group_name,records,country,country_code,source,source_id
SRC10_CRI_2021__XYC__843e96c2c7ac,SRC10_CRI_2021__XY__e502c31df732,SRC10_CRI_2021__XYY__d20afedda722,-85.694093,10.398464,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__843f40b00d07,SRC10_CRI_2021__XY__8b24c463fab6,SRC10_CRI_2021__XYY__6a032a096cf7,-85.515181,10.423958,2021,2,1,Bosque secundario,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__843fb0a897f4,SRC10_CRI_2021__XY__1540b2aa58d7,SRC10_CRI_2021__XYY__9e402be9ff35,-85.259122,10.274232,2021,6,1,Manglar,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__8444b9f3016d,SRC10_CRI_2021__XY__a3dfa1ab1b77,SRC10_CRI_2021__XYY__8c684d9fffb4,-85.231964,10.345532,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__8445f417bcdf,SRC10_CRI_2021__XY__285069cf0361,SRC10_CRI_2021__XYY__538c65676a35,-85.266077,10.429868,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__8449747a27fa,SRC10_CRI_2021__XY__5bf9b78055e3,SRC10_CRI_2021__XYY__cb6a1e09aaf0,-85.507933,10.232146,2021,8,8,Pastos,Pastos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__844f57ceebd4,SRC10_CRI_2021__XY__b11fc0f649ee,SRC10_CRI_2021__XYY__0be3535eb31c,-85.681377,10.315751,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84615ddd4510,SRC10_CRI_2021__XY__a78712cbf70f,SRC10_CRI_2021__XYY__e0b5946580f4,-85.388704,10.467971,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84628afae8ea,SRC10_CRI_2021__XY__45cc2ebf261e,SRC10_CRI_2021__XYY__264a843ecdf3,-85.733374,10.232013,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__846bb660bd41,SRC10_CRI_2021__XY__7f62d52b6d9d,SRC10_CRI_2021__XYY__fb57fe8b3aa9,-85.530076,10.287058,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__846feb6de975,SRC10_CRI_2021__XY__535ecaf396b0,SRC10_CRI_2021__XYY__b45b5c151062,-85.428917,10.488305,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__847204ac67f9,SRC10_CRI_2021__XY__8db36c24b326,SRC10_CRI_2021__XYY__d63f2fa254a7,-85.238739,10.457729,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__8474b3f0f99d,SRC10_CRI_2021__XY__e8c0f9c8963f,SRC10_CRI_2021__XYY__ee3279f3f602,-85.341101,10.347257,2021,4,1,Bosque secundario deciduo,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84788b481170,SRC10_CRI_2021__XY__e3e94c7e397e,SRC10_CRI_2021__XYY__c26d9033dd52,-85.572489,10.485214,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__847eb1c55e3a,SRC10_CRI_2021__XY__5a1bbdbd8a11,SRC10_CRI_2021__XYY__bf61e8cfbfc2,-85.809982,10.359629,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__8484a5510a8e,SRC10_CRI_2021__XY__e6ae190befb6,SRC10_CRI_2021__XYY__0918f8c34d3d,-85.766258,10.458738,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__848521828c79,SRC10_CRI_2021__XY__5b54d5b583e5,SRC10_CRI_2021__XYY__3e037a8dc409,-85.633733,10.473615,2021,4,1,Bosque secundario deciduo,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84863a68649e,SRC10_CRI_2021__XY__3c6fb6a6ed4f,SRC10_CRI_2021__XYY__61662401a64d,-85.590976,10.548886,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__848b0d440960,SRC10_CRI_2021__XY__632c11d30d96,SRC10_CRI_2021__XYY__21b04867efbb,-85.354721,10.551065,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84912b5f5d8f,SRC10_CRI_2021__XY__60629312963b,SRC10_CRI_2021__XYY__4521eed1f6ae,-85.673256,10.376117,2021,8,8,Pastos,Pastos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__8496d3e67b89,SRC10_CRI_2021__XY__84a7c39274ce,SRC10_CRI_2021__XYY__90217fab9478,-85.784577,10.280211,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__849bbc5f1515,SRC10_CRI_2021__XY__27b055eabd3c,SRC10_CRI_2021__XYY__65b678b59c73,-85.35098,10.533291,2021,8,8,Pastos,Pastos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__849ec33ff09b,SRC10_CRI_2021__XY__979bed8c39cb,SRC10_CRI_2021__XYY__9a0fb6b6299f,-85.250237,10.160836,2021,6,1,Manglar,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84a09eeb6a63,SRC10_CRI_2021__XY__563e8abff059,SRC10_CRI_2021__XYY__a6584221aa44,-85.493909,10.390274,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84abb5e15557,SRC10_CRI_2021__XY__aabf2440e50b,SRC10_CRI_2021__XYY__ccf9b1fac73b,-85.29463,10.183591,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84ae864793d1,SRC10_CRI_2021__XY__4bc5336815bd,SRC10_CRI_2021__XYY__625938bd3ffb,-85.238529,10.404635,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84af90a21321,SRC10_CRI_2021__XY__bd64357ba3a6,SRC10_CRI_2021__XYY__8b72fc19dc2e,-85.21241,10.199593,2021,6,1,Manglar,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84ba516c4336,SRC10_CRI_2021__XY__9fae7d2e9fe4,SRC10_CRI_2021__XYY__7c2f698d929c,-85.511472,10.08734,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84bb4ac1ea1d,SRC10_CRI_2021__XY__57116c785cb3,SRC10_CRI_2021__XYY__82abbc34f458,-85.231955,10.343119,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84bc4a5ed7f2,SRC10_CRI_2021__XY__e5e471b72051,SRC10_CRI_2021__XYY__e69d3fa95621,-85.691054,10.54498,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84bc74534fbb,SRC10_CRI_2021__XY__893668e4a6b9,SRC10_CRI_2021__XYY__588d4f33e027,-85.521974,10.293952,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84bcaadd3f30,SRC10_CRI_2021__XY__4adbb2f77c7d,SRC10_CRI_2021__XYY__95abaae1fc56,-85.787184,10.368265,2021,8,8,Pastos,Pastos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84c2f5c534a9,SRC10_CRI_2021__XY__5664a52d103e,SRC10_CRI_2021__XYY__d97ba23819e0,-85.240522,10.37446,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84c7485dfba6,SRC10_CRI_2021__XY__4dcaf6bd2b60,SRC10_CRI_2021__XYY__e78ea5b370c1,-85.787309,10.161874,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84ccfb877cc7,SRC10_CRI_2021__XY__77a43014d79a,SRC10_CRI_2021__XYY__e19e05ba1293,-85.419739,10.32666,2021,8,8,Pastos,Pastos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84cfab2bb6ee,SRC10_CRI_2021__XY__59c412e23df9,SRC10_CRI_2021__XYY__419e56394669,-85.437307,10.476201,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84dcc942b466,SRC10_CRI_2021__XY__06126ec35e02,SRC10_CRI_2021__XYY__a11c84918c4d,-85.623352,10.521154,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84e0e62e65b8,SRC10_CRI_2021__XY__2f831046c39c,SRC10_CRI_2021__XYY__217c59f0a064,-85.243107,10.493913,2021,8,8,Pastos,Pastos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84e3289e7293,SRC10_CRI_2021__XY__058bebc07c57,SRC10_CRI_2021__XYY__bba4587d2e8c,-85.469579,10.150273,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84e453835158,SRC10_CRI_2021__XY__b5dc5f6e93b5,SRC10_CRI_2021__XYY__fa611d9b2848,-85.563946,10.254527,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84e47cac6797,SRC10_CRI_2021__XY__0b649697d180,SRC10_CRI_2021__XYY__929319e5a127,-85.482704,10.251568,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84f110afd06e,SRC10_CRI_2021__XY__0ecd788d45ba,SRC10_CRI_2021__XYY__2f6c6d304520,-85.602373,10.547804,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84f43e32b4fb,SRC10_CRI_2021__XY__cb72be163868,SRC10_CRI_2021__XYY__c14efd702caa,-85.204704,10.392697,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84f6b171e6c5,SRC10_CRI_2021__XY__f25d3e333c1a,SRC10_CRI_2021__XYY__1a0b98a503c7,-85.470966,10.449503,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84f6ddc80d20,SRC10_CRI_2021__XY__45b508b3b2cc,SRC10_CRI_2021__XYY__b0dc22ae2a0a,-85.601435,10.259029,2021,4,1,Bosque secundario deciduo,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84f72610d0d5,SRC10_CRI_2021__XY__452ae6247622,SRC10_CRI_2021__XYY__33b05e60d505,-85.256012,10.551783,2021,8,8,Pastos,Pastos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84fa46f37441,SRC10_CRI_2021__XY__e613db03234d,SRC10_CRI_2021__XYY__998166e4b1d5,-85.507179,10.515695,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84fabaf9b4e2,SRC10_CRI_2021__XY__5d17d9f0675b,SRC10_CRI_2021__XYY__c5d2367c448c,-85.636009,10.518676,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84fd1825673a,SRC10_CRI_2021__XY__cfaa47137dc0,SRC10_CRI_2021__XYY__3b9fd1671688,-85.51896,10.332241,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__84fde627025e,SRC10_CRI_2021__XY__120cb40e2a12,SRC10_CRI_2021__XYY__2812ac761d34,-85.274035,10.309168,2021,11,11,Humedal Palustre,Humedal Palustre,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__85026322f347,SRC10_CRI_2021__XY__5cfec674a079,SRC10_CRI_2021__XYY__ff4a2e83ca2c,-85.562059,10.510603,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__85032942fd60,SRC10_CRI_2021__XY__1d8e1335923c,SRC10_CRI_2021__XYY__8aaa2c4c634d,-85.476908,10.366221,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__8503e7f7f184,SRC10_CRI_2021__XY__3de27aecbe70,SRC10_CRI_2021__XYY__148c84976c68,-85.447027,10.29396,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__8509a877e341,SRC10_CRI_2021__XY__9b724d4f4eea,SRC10_CRI_2021__XYY__e7d214885cc6,-85.590307,10.260861,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__850b7ed9a2f4,SRC10_CRI_2021__XY__503771777a0b,SRC10_CRI_2021__XYY__9b372c9068f9,-85.649166,10.480823,2021,4,1,Bosque secundario deciduo,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__8511bcae585b,SRC10_CRI_2021__XY__e8dcbdc89e12,SRC10_CRI_2021__XYY__71b9679f4c20,-85.534991,10.114542,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__85146a0ad76a,SRC10_CRI_2021__XY__75cb39eda683,SRC10_CRI_2021__XYY__4c7006723284,-85.25005,10.112568,2021,6,1,Manglar,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__85147933fe9b,SRC10_CRI_2021__XY__d2616286908a,SRC10_CRI_2021__XYY__8519a5dbe0ad,-85.590461,10.552601,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__8514a4cd2750,SRC10_CRI_2021__XY__791cfd7ef1b8,SRC10_CRI_2021__XYY__4e7096c0a607,-85.797099,10.256013,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__85187e339bf4,SRC10_CRI_2021__XY__d331cbcc63a4,SRC10_CRI_2021__XYY__767796a52029,-85.421091,10.15652,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__85197a08564c,SRC10_CRI_2021__XY__34cb0471cc42,SRC10_CRI_2021__XYY__b2fd6cc191c9,-85.268096,10.406933,2021,8,8,Pastos,Pastos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__851a56625185,SRC10_CRI_2021__XY__31af94f6a527,SRC10_CRI_2021__XYY__d5d8b91f7d10,-85.56428,10.105192,2021,2,1,Bosque secundario,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__85240e539840,SRC10_CRI_2021__XY__aca59f12bdd2,SRC10_CRI_2021__XYY__00878f5e1fbd,-85.584535,10.362089,2021,2,1,Bosque secundario,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__85258dca352a,SRC10_CRI_2021__XY__ba7f3eeeb197,SRC10_CRI_2021__XYY__9a613d79b311,-85.693999,10.308446,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__85275c106be4,SRC10_CRI_2021__XY__30a452b683bb,SRC10_CRI_2021__XYY__e921ce817a79,-85.486902,10.246722,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__852ad1ff14d2,SRC10_CRI_2021__XY__c82714a83080,SRC10_CRI_2021__XYY__f4fab5522128,-85.497775,10.315448,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__852b8fa657aa,SRC10_CRI_2021__XY__f01f0dcdce2c,SRC10_CRI_2021__XYY__05c1c3bf71b7,-85.780776,10.354115,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__852bd5cdab16,SRC10_CRI_2021__XY__7866a679aec2,SRC10_CRI_2021__XYY__5a875b10483d,-85.555638,10.213989,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__852c58090d30,SRC10_CRI_2021__XY__8502855c5ab7,SRC10_CRI_2021__XYY__fc10b50a0253,-85.496015,10.115177,2021,4,1,Bosque secundario deciduo,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__8533b833bba4,SRC10_CRI_2021__XY__cf3e5a9bb969,SRC10_CRI_2021__XYY__7b682f50b448,-85.250662,10.269438,2021,6,1,Manglar,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__853404b1707c,SRC10_CRI_2021__XY__306b65cd0367,SRC10_CRI_2021__XYY__51638d8b5646,-85.240049,10.253791,2021,6,1,Manglar,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__85352ad14665,SRC10_CRI_2021__XY__8fd97cd4c124,SRC10_CRI_2021__XYY__2e1a518ab5d7,-85.721379,10.22857,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__853a9d3e7aeb,SRC10_CRI_2021__XY__eb4352f23ec8,SRC10_CRI_2021__XYY__01fbde4ccec6,-85.462251,10.391626,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__854491be9c5a,SRC10_CRI_2021__XY__9f9daf0d7e14,SRC10_CRI_2021__XYY__7401f9dfdb97,-85.56212,10.522668,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__8545bb518069,SRC10_CRI_2021__XY__5aed621082df,SRC10_CRI_2021__XYY__58764af17806,-85.331523,10.428395,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__8547e3b297c5,SRC10_CRI_2021__XY__a4e47c083548,SRC10_CRI_2021__XYY__9a238c8ba1ea,-85.600055,10.508,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__855d73a60469,SRC10_CRI_2021__XY__08659c8fd6ac,SRC10_CRI_2021__XYY__e65e3a2ab6c3,-85.21698,10.291287,2021,11,11,Humedal Palustre,Humedal Palustre,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__855ec3c4ad92,SRC10_CRI_2021__XY__157f81058899,SRC10_CRI_2021__XYY__2b67076d4f54,-85.458253,10.439908,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__855fd81c4248,SRC10_CRI_2021__XY__6ac6554f6d18,SRC10_CRI_2021__XYY__76830e3c0d7e,-85.748563,10.502107,2021,4,1,Bosque secundario deciduo,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__855fdc8211ed,SRC10_CRI_2021__XY__acbade119a4e,SRC10_CRI_2021__XYY__bc17b7d7377d,-85.291374,10.420113,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__856108131387,SRC10_CRI_2021__XY__b6759a150b78,SRC10_CRI_2021__XYY__08e85076ae84,-85.252248,10.135487,2021,6,1,Manglar,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__856ce4508ce6,SRC10_CRI_2021__XY__65d7f4513c64,SRC10_CRI_2021__XYY__a16265df2369,-85.797468,10.321157,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__856fc040f41d,SRC10_CRI_2021__XY__9ab8c9ad8f8a,SRC10_CRI_2021__XYY__6fed3a078def,-85.643555,10.518701,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__85721b99f5c5,SRC10_CRI_2021__XY__46dcc1bc7090,SRC10_CRI_2021__XYY__3885197ba631,-85.25642,10.123404,2021,6,1,Manglar,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__857cdb9c871d,SRC10_CRI_2021__XY__ea154eff5072,SRC10_CRI_2021__XYY__e7db5350da23,-85.464547,10.277962,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__857de1500ee9,SRC10_CRI_2021__XY__cb7e8a3988fe,SRC10_CRI_2021__XYY__1f98a92cc515,-85.7158,10.543717,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__85801a2f6200,SRC10_CRI_2021__XY__eec019690255,SRC10_CRI_2021__XYY__d568d31d57a9,-85.562867,10.217253,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__8581460e5d01,SRC10_CRI_2021__XY__6e0ef5c4f801,SRC10_CRI_2021__XYY__e25050096849,-85.472608,10.349348,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
