source_rowid,xy_group_id,lon,lat,anio,pais,id_fuente,fuente,tipo_fuente,detalle_tipo_fuente,id_origen,score_directitud,score_trazabilidad,score_consistencia_temporal_fuente,score_fuente_base,flag_anio_fuente_informado,flag_anio_fuente_consistente,flag_nombre_fuente_inconsistente,flag_tipo_fuente_inconsistente,flag_pais_fuente_inconsistente,nivel_0,nivel_1,nivel_2,conf_integrada,conf_integrada_score_observado,conf_integrada_observada,score_temporal_registro,estado_registro_scoring,geometry
9132,SRC10_CRI_2021_A1__XY__7828b2fb071f,-85.198306,10.26767,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__7828b2fb071f,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.19830578785204 10.267669792499802)
9133,SRC10_CRI_2021_A1__XY__782b3546e3a5,-85.596724,10.267919,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__782b3546e3a5,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.59672431511946 10.267918993374058)
9134,SRC10_CRI_2021_A1__XY__782b9d8f9eb7,-85.240368,10.546994,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__782b9d8f9eb7,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.24036760587654 10.546994030847559)
9135,SRC10_CRI_2021_A1__XY__782bdc62316b,-85.281674,10.108826,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__782bdc62316b,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.28167446574231 10.108826303032197)
9136,SRC10_CRI_2021_A1__XY__782f4cf7e637,-85.397727,10.557883,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__782f4cf7e637,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.39772659545623 10.557882622857601)
9137,SRC10_CRI_2021_A1__XY__783709351029,-85.77623,10.364411,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__783709351029,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.77622985255782 10.364410565243478)
9138,SRC10_CRI_2021_A1__XY__783c19b58e28,-85.450908,10.154019,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__783c19b58e28,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.45090760438822 10.154019226274537)
9139,SRC10_CRI_2021_A1__XY__783f220ad765,-85.453441,10.150129,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__783f220ad765,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.45344112361536 10.150128812581293)
9140,SRC10_CRI_2021_A1__XY__783f708c37a7,-85.531274,10.259789,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__783f708c37a7,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.53127364918156 10.25978856369972)
9141,SRC10_CRI_2021_A1__XY__784b224ee2c0,-85.71318,10.297831,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__784b224ee2c0,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.7131799801639 10.297831116133999)
9142,SRC10_CRI_2021_A1__XY__784f34ef75f8,-85.598516,10.229498,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__784f34ef75f8,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.59851627012691 10.229498040973187)
9143,SRC10_CRI_2021_A1__XY__78554dd7a2c1,-85.787884,10.115058,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78554dd7a2c1,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.78788442604251 10.115058326520417)
9144,SRC10_CRI_2021_A1__XY__78563fffd0a3,-85.669328,10.387924,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78563fffd0a3,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.66932775893486 10.387923784238774)
9145,SRC10_CRI_2021_A1__XY__7856d649d68a,-85.425278,10.149262,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__7856d649d68a,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.425277903881 10.14926157277946)
9146,SRC10_CRI_2021_A1__XY__785965aa2a20,-85.690231,10.392919,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__785965aa2a20,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.69023110538362 10.39291866084283)
9147,SRC10_CRI_2021_A1__XY__7859f8ff14bd,-85.634709,10.507051,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__7859f8ff14bd,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Bosque seco o deciduo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.63470875698054 10.507051493138103)
9148,SRC10_CRI_2021_A1__XY__786427d30008,-85.785705,10.116991,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__786427d30008,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Bosque seco o deciduo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.7857053030542 10.116990545809639)
9149,SRC10_CRI_2021_A1__XY__786516e5c6fd,-85.67253,10.238581,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__786516e5c6fd,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.67252967108726 10.238581259962297)
9150,SRC10_CRI_2021_A1__XY__786bce2484f5,-85.198209,10.350486,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__786bce2484f5,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.19820940401186 10.350486169402235)
9151,SRC10_CRI_2021_A1__XY__786d5ce88d69,-85.523251,10.346699,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__786d5ce88d69,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.52325095746902 10.346699311604542)
9152,SRC10_CRI_2021_A1__XY__786d835567ca,-85.697196,10.485665,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__786d835567ca,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Bosque seco o deciduo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.6971961741331 10.485665304615202)
9153,SRC10_CRI_2021_A1__XY__78712ced5988,-85.395109,10.483629,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78712ced5988,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.39510898649222 10.483628704155077)
9154,SRC10_CRI_2021_A1__XY__787202cd4d18,-85.696206,10.503156,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__787202cd4d18,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.69620642643804 10.503155825809595)
9155,SRC10_CRI_2021_A1__XY__78748b6acce8,-85.720939,10.53508,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78748b6acce8,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.72093917961605 10.535080483271361)
9156,SRC10_CRI_2021_A1__XY__78748e25012e,-85.317004,10.489995,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78748e25012e,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.3170036907053 10.489995021637704)
9157,SRC10_CRI_2021_A1__XY__7875ee256a15,-85.292723,10.477848,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__7875ee256a15,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Bosque seco o deciduo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.29272276941988 10.47784773032561)
9158,SRC10_CRI_2021_A1__XY__787afbf31910,-85.249331,10.466134,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__787afbf31910,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.24933099991047 10.466134440174027)
9159,SRC10_CRI_2021_A1__XY__787ead00f186,-85.560625,10.329765,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__787ead00f186,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.56062535863076 10.329764905094246)
9160,SRC10_CRI_2021_A1__XY__78810e7e057d,-85.196379,10.424103,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78810e7e057d,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.196378511806 10.424102746944042)
9161,SRC10_CRI_2021_A1__XY__7889f929f499,-85.763725,10.290188,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__7889f929f499,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.763725223019 10.290187586467912)
9162,SRC10_CRI_2021_A1__XY__7889f95c364b,-85.341318,10.282739,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__7889f95c364b,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.3413183016977 10.282739360899864)
9163,SRC10_CRI_2021_A1__XY__788e2a7bb58c,-85.598149,10.547825,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__788e2a7bb58c,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.59814903847062 10.547825040129169)
9164,SRC10_CRI_2021_A1__XY__78902a83ded2,-85.311194,10.106297,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78902a83ded2,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.31119350261865 10.10629671713569)
9165,SRC10_CRI_2021_A1__XY__78985357904f,-85.350885,10.511572,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78985357904f,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.35088529491972 10.511572377326184)
9166,SRC10_CRI_2021_A1__XY__78a779f3ff91,-85.253862,10.51978,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78a779f3ff91,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.25386217176384 10.519779578716054)
9167,SRC10_CRI_2021_A1__XY__78aefb111ce9,-85.738835,10.352087,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78aefb111ce9,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.73883450207549 10.352087307527537)
9168,SRC10_CRI_2021_A1__XY__78b4ae4e553a,-85.259891,10.173644,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78b4ae4e553a,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.25989065963265 10.173644137340347)
9169,SRC10_CRI_2021_A1__XY__78b810daa920,-85.557091,10.361016,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78b810daa920,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.55709117489265 10.361016051361716)
9170,SRC10_CRI_2021_A1__XY__78be62d49d79,-85.590589,10.249785,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78be62d49d79,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.59058938047791 10.249785485401194)
9171,SRC10_CRI_2021_A1__XY__78c312915b22,-85.297643,10.404401,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78c312915b22,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.29764250800793 10.404401114717238)
9172,SRC10_CRI_2021_A1__XY__78c57a352d68,-85.500757,10.497627,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78c57a352d68,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.50075664159836 10.497626550052942)
9173,SRC10_CRI_2021_A1__XY__78c824005f13,-85.691268,10.191432,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78c824005f13,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.6912680284452 10.191431577285789)
9174,SRC10_CRI_2021_A1__XY__78d02f1b458a,-85.639373,10.354575,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78d02f1b458a,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.63937258665607 10.354574666047476)
9175,SRC10_CRI_2021_A1__XY__78d1edfd4240,-85.646866,10.270329,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78d1edfd4240,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.64686623180917 10.270328841531107)
9176,SRC10_CRI_2021_A1__XY__78dd31ec5120,-85.493989,10.407165,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78dd31ec5120,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.493989111307 10.40716537207758)
9177,SRC10_CRI_2021_A1__XY__78e0b2722327,-85.514797,10.344326,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78e0b2722327,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.51479710326065 10.344326043983214)
9178,SRC10_CRI_2021_A1__XY__78e33e04cd3e,-85.735333,10.405566,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78e33e04cd3e,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Bosque seco o deciduo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.73533332056896 10.405566091860786)
9179,SRC10_CRI_2021_A1__XY__78e57cc2fa08,-85.368095,10.095205,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78e57cc2fa08,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.36809458154255 10.095205344925569)
9180,SRC10_CRI_2021_A1__XY__78edb381fa87,-85.215404,10.430065,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78edb381fa87,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.21540420183628 10.430064535013171)
9181,SRC10_CRI_2021_A1__XY__78eeff03326b,-85.51111,10.455348,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78eeff03326b,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.51110992388908 10.45534772916944)
9182,SRC10_CRI_2021_A1__XY__78f009cdcd7d,-85.574421,10.368797,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78f009cdcd7d,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Bosque seco o deciduo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.57442109090397 10.368797484100561)
9183,SRC10_CRI_2021_A1__XY__78f02adf2b14,-85.524085,10.518027,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78f02adf2b14,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.52408473201467 10.518026903735388)
9184,SRC10_CRI_2021_A1__XY__78f57300c6b7,-85.558709,10.260865,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78f57300c6b7,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.55870910173356 10.26086455698972)
9185,SRC10_CRI_2021_A1__XY__78f6f7661a33,-85.490494,10.111567,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78f6f7661a33,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.4904940576263 10.111567189432272)
9186,SRC10_CRI_2021_A1__XY__78fba65a8505,-85.49665,10.521777,2021,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,SRC10_CRI_2021_A1__XY__78fba65a8505,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-85.49664965141604 10.52177730865211)
