xy_group_id,lon,lat,pais_grupo,estado_xy_subset,tipo_grupo_original,n_registros_original,n_registros_subset,n_registros,n_anios,anio_min,anio_max,distancia_minima_2020,incluye_2020,score_temporal,pais_dominante,id_fuente_dominante,fuente_dominante,tipo_fuente_dominante,detalle_tipo_fuente_dominante,nivel_0_dominante,nivel_1_dominante,nivel_2_dominante,valores_nivel_0,valores_nivel_1,valores_nivel_2,n_nivel0,n_nivel1,n_nivel2,conf_integrada_promedio_observada,n_conf_integrada_observada,n_fuentes,ids_fuente_presentes,fuentes_presentes,tipos_fuente_presentes,score_directitud_fuente_promedio,score_trazabilidad_fuente_promedio,score_temporal_metadata_fuente_promedio,score_fuente_promedio,score_fuente_minimo,score_fuente_maximo,n_fuentes_anio_inconsistente,n_fuentes_pais_inconsistente,pct_conf_integrada_observada,flag_confianza_imputada,score_confiabilidad_base,origen_score_confiabilidad,conf_integrada_promedio,incluye_2018_2022,n_extract_units_spectral,n_spectral_rows,spectral_severity_order_max,spectral_alert_count_sum,pct_extract_units_sin_alerta,pct_extract_units_alerta_baja,pct_extract_units_alerta_media,pct_extract_units_alerta_alta,pct_extract_units_baja_disponibilidad,pct_extract_units_sin_datos,pct_extract_units_revision_espectral,s2yr_months_obs_median,s2yr_obs_total_median,s2yr_obs_mean_median,s2yr_cloudprob_median,s2yr_ndvi_mean,s2yr_ndvi_median,s2yr_ndvi8a_mean,s2yr_ndvi8a_median,s2yr_ndre_mean,s2yr_ndre_median,spectral_alert_level_max,score_espectral,n_registros_pais_clase,estado_pais_clase,tipo_conflicto,severidad_conflicto,score_prioridad_revision,score_espacial,flag_conflicto_activo,score_consistencia_clase,score_viabilidad_clase,flag_clase_residual,score_claridad_semantica,score_nivel_leyenda,score_tematico,score_confiabilidad,score_representatividad,score_fuente,score_aptitud_raw,score_cap,cap_reason,score_aptitud_total,categoria_aptitud_preliminar,categoria_uso_actividad_1_8,definicion_categoria_aptitud,accion_recomendada,razon_categoria_aptitud,id_nivel_0,nivel_0,id_nivel_1,nivel_1,id_nivel_2,nivel_2,Clase,GranClase,nombre_clase,nombre_gran_clase,class_value_original,class_name_original
SRC15_PAN_2021__XY__c7a76b6b991e,-82.303586,8.497876,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,2.5,5.5,0.6468520947468533,0.694193006667767,0.6903229841977784,0.7490049860686929,0.4707766969813476,0.5115425351194686,sin_alerta,100.0,4876,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",26,Pasto
SRC15_PAN_2021__XY__c7a8c3e85c17,-82.489202,8.343489,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Granos básicos y hortalizas y otros,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Granos básicos y hortalizas y otros,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,1.75,9.0,0.4890319537812764,0.4532577903682719,0.5149480772289128,0.4931626418388128,0.3185699205226663,0.2706115375092844,sin_alerta,100.0,4876,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",331,Granos básicos y hortalizas y otros,331,33,Granos básicos y hortalizas y otros,"Cultivos extensivos, Pastizales y matorrales",19,Arroz
SRC15_PAN_2021__XY__c7a9cfe395dd,-82.108213,8.473611,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,2.083333333333333,4.5,0.7412489926307662,0.7522174257563821,0.7602367826448219,0.7695765482733825,0.5489294432554568,0.5665461688080768,sin_alerta,100.0,4876,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",26,Pasto
SRC15_PAN_2021__XY__c7a9eb73a341,-82.487485,8.488174,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,2.1666666666666665,10.75,0.7130155969763063,0.7012445510348337,0.7338138259423398,0.7214184715599172,0.5033982430010302,0.5019457301455366,sin_alerta,100.0,4876,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",26,Pasto
SRC15_PAN_2021__XY__c7aab46ea724,-82.404913,8.25789,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras húmedas y agua,Cuerpos de Agua,Cuerpos de Agua,Tierras húmedas y agua,Cuerpos de Agua,Cuerpos de Agua,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,30.0,2.5,8.0,0.7450606885248973,0.7588354317182986,0.7471522252249869,0.7632002449362305,0.469724965643079,0.4712513031177369,sin_alerta,100.0,367,moderado,,,0.0,100.0,0,100.0,80.0,0,100.0,100.0,94.0,94.75,85.0,85.0,96.025,100.0,,96.025,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,20,Tierras húmedas y agua,21,Cuerpos de Agua,210,Cuerpos de Agua,210,21,Cuerpos de Agua,Cuerpos de Agua,27,Superficie de agua
SRC15_PAN_2021__XY__c7abc68e9bb8,-82.118986,8.270096,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Palma aceitera,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Palma aceitera,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,2.083333333333333,4.0,0.8760037319519655,0.881525676539527,0.8848926162150645,0.8943166698346322,0.6976013007279366,0.6907250705160114,sin_alerta,100.0,246,moderado,,,0.0,100.0,0,100.0,80.0,0,100.0,100.0,94.0,94.75,85.0,85.0,96.025,100.0,,96.025,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,31,Cultivos intensivos No-Arbóreos,311,Palma aceitera,311,31,Palma aceitera,Cultivos intensivos No-Arbóreos,16,Palma aceitera
SRC15_PAN_2021__XY__c7ac6b222e0a,-82.20354,8.457502,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,2.25,3.25,0.6853720700115825,0.7212696807118223,0.7124204087725241,0.7499541072789908,0.4776542998864114,0.4883740789582242,sin_alerta,100.0,4876,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",26,Pasto
SRC15_PAN_2021__XY__c7ae507e247e,-82.392386,8.563128,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,2.1666666666666665,4.0,0.7074724031015909,0.7508770127347553,0.7305842572412197,0.7736572890025576,0.4929687146667756,0.5193643892011,sin_alerta,100.0,4876,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",26,Pasto
SRC15_PAN_2021__XY__c7b60f66af1b,-81.924211,8.451479,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras Forestales,Otros arbóreo en tierras no agrícola,Regeneración forestal,Tierras Forestales,Otros arbóreo en tierras no agrícola,Regeneración forestal,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,84.75,derivado_a3_sin_conf_integrada,84.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,1.0833333333333333,2.0,0.8613543097351626,0.8732515365399018,0.8734716009894568,0.8795288301976794,0.649008908283082,0.6624097723486951,sin_alerta,100.0,1781,suficiente,,,0.0,100.0,0,100.0,100.0,1,60.0,100.0,92.0,84.75,100.0,85.0,96.125,75.0,clase_residual,75.0,datos_para_validacion,validación,Datos con aptitud buena pero no máxima; pueden tener alguna condición menor o menor fortaleza relativa.,Usar preferentemente para validación estratificada o como complemento controlado del entrenamiento.,70 <= score_aptitud_total < 85,40,Tierras Forestales,44,Otros arbóreo en tierras no agrícola,444,Regeneración forestal,444,44,Regeneración forestal,Otros arbóreo en tierras no agrícola,9,Rastrojo y vegetación arbustiva
SRC15_PAN_2021__XY__c7b9cf31648b,-82.455935,8.551591,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,2.0,4.75,0.6926259378310752,0.6939829113503927,0.731300468581355,0.7374760295668144,0.5221901466989636,0.5412760964556935,sin_alerta,100.0,4876,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",26,Pasto
SRC15_PAN_2021__XY__c7c2dab068b1,-82.008434,8.528145,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,1.8333333333333333,2.0,0.8391479416186683,0.8436784884994206,0.8512540812728027,0.8487768391306042,0.5821575617710624,0.5797982925904397,sin_alerta,100.0,3680,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,412,41,Latifoliado secundario húmedo,Bosque latifoliado y mixto,2,Bosque latifoliado mixto secundario
SRC15_PAN_2021__XY__c7c64794d79c,-82.183436,8.566085,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,1.9166666666666667,4.0,0.6889672431723088,0.6756660746003552,0.7163939545311052,0.7085860197893392,0.5041177803416848,0.5063847603098178,sin_alerta,100.0,4876,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",26,Pasto
SRC15_PAN_2021__XY__c7c99f276bb8,-82.003132,8.231966,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras Forestales,Manglares,Manglares,Tierras Forestales,Manglares,Manglares,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,2.1666666666666665,3.5,0.8601002772992004,0.8655308792211743,0.8729321714533786,0.8799565453557848,0.5877999320477255,0.5965114818397943,sin_alerta,100.0,1122,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,40,Tierras Forestales,43,Manglares,430,Manglares,430,43,Manglares,Manglares,3,Bosque de mangle
SRC15_PAN_2021__XY__c7cb9245e760,-81.973844,8.320219,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,2.1666666666666665,7.5,0.7444194732774544,0.7770471901265866,0.7623959257162233,0.7884167119620245,0.5279149408244778,0.5432051481699052,sin_alerta,100.0,4876,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",26,Pasto
SRC15_PAN_2021__XY__c7d5a3b49164,-82.219836,8.584059,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,1.8333333333333333,3.0,0.6781036969438888,0.6453731785832411,0.6990833913420003,0.6710530522002482,0.4718993304719291,0.4612296579026718,sin_alerta,100.0,4876,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",26,Pasto
SRC15_PAN_2021__XY__c7dd47d6046d,-82.137477,8.385351,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,1.8333333333333333,3.0,0.8262699635295682,0.8287916322598403,0.8367032599822429,0.8326607479149851,0.5869956740518024,0.586337760910816,sin_alerta,100.0,3680,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,412,41,Latifoliado secundario húmedo,Bosque latifoliado y mixto,2,Bosque latifoliado mixto secundario
SRC15_PAN_2021__XY__c7e00f89aab8,-82.235193,8.414448,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,1.9166666666666667,4.0,0.640427650851736,0.6741081028634566,0.6673032690805439,0.6988702588509543,0.4138912231641229,0.4384600167493944,sin_alerta,100.0,4876,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",26,Pasto
