source_rowid,xy_group_id,lon,lat,anio,pais,id_fuente,fuente,tipo_fuente,detalle_tipo_fuente,id_origen,score_directitud,score_trazabilidad,score_consistencia_temporal_fuente,score_fuente_base,flag_anio_fuente_informado,flag_anio_fuente_consistente,flag_nombre_fuente_inconsistente,flag_tipo_fuente_inconsistente,flag_pais_fuente_inconsistente,nivel_0,nivel_1,nivel_2,conf_integrada,conf_integrada_score_observado,conf_integrada_observada,score_temporal_registro,estado_registro_scoring,geometry
7514,SRC15_PAN_2021__XY__98124ec2f9c5,-82.051348,8.439853,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__98124ec2f9c5,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.05134819585606 8.439853212250132)
7515,SRC15_PAN_2021__XY__9814ec6eeb95,-82.351801,8.646919,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__9814ec6eeb95,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Otros arbóreo en tierras no agrícola,Regeneración forestal,84.75,0.0,0,100.0,datos_para_validacion,POINT (-82.3518012843867 8.646918695796577)
7516,SRC15_PAN_2021__XY__98169fa56a77,-81.949492,8.573514,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__98169fa56a77,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.94949191286622 8.573514066320284)
7517,SRC15_PAN_2021__XY__981bd9afe5fa,-82.001386,8.437723,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__981bd9afe5fa,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Otros arbóreo en tierras no agrícola,Regeneración forestal,84.75,0.0,0,100.0,datos_para_validacion,POINT (-82.00138579193748 8.437723015451594)
7518,SRC15_PAN_2021__XY__981e30cc92f4,-82.226083,8.405433,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__981e30cc92f4,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.22608272698898 8.40543302204905)
7519,SRC15_PAN_2021__XY__98221e2dbf36,-82.071791,8.442059,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__98221e2dbf36,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.07179097945533 8.442058812045865)
7520,SRC15_PAN_2021__XY__9823c5c23ed7,-81.96689,8.261449,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__9823c5c23ed7,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.96689015195858 8.261448549978091)
7521,SRC15_PAN_2021__XY__982d4d5d8f66,-82.040013,8.446666,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__982d4d5d8f66,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.0400126566986 8.446666388725223)
7522,SRC15_PAN_2021__XY__98378b54cff9,-81.96093,8.60514,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__98378b54cff9,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado maduro húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.96092952725908 8.605139992644967)
7523,SRC15_PAN_2021__XY__9837e8f05e2d,-82.001863,8.620862,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__9837e8f05e2d,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado maduro húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.00186285045487 8.620862480932523)
7524,SRC15_PAN_2021__XY__9838e0c69e75,-81.912624,8.352019,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__9838e0c69e75,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.91262433294524 8.352019069235267)
7525,SRC15_PAN_2021__XY__983d64ad2c1c,-82.289848,8.46401,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__983d64ad2c1c,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.28984797883007 8.464009686903603)
7526,SRC15_PAN_2021__XY__98427e2220e3,-82.374355,8.601625,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__98427e2220e3,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.37435480816094 8.601624558701975)
7527,SRC15_PAN_2021__XY__984726a96b9a,-81.933095,8.367799,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__984726a96b9a,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.93309478225157 8.367798782180753)
7528,SRC15_PAN_2021__XY__98485f6be517,-82.489495,8.420349,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__98485f6be517,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_validacion,POINT (-82.48949485029206 8.42034850349173)
7529,SRC15_PAN_2021__XY__98533dc219fd,-82.040244,8.532583,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__98533dc219fd,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Otros arbóreo en tierras no agrícola,Regeneración forestal,84.75,0.0,0,100.0,datos_para_validacion,POINT (-82.04024396753435 8.532582808672196)
7530,SRC15_PAN_2021__XY__9855862935b0,-82.23551,8.513923,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__9855862935b0,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Otros arbóreo en tierras no agrícola,Regeneración forestal,84.75,0.0,0,100.0,datos_para_validacion,POINT (-82.23551006332468 8.513923404734445)
7531,SRC15_PAN_2021__XY__9855fbd27fae,-81.89873,8.232213,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__9855fbd27fae,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.8987301597705 8.232213200092799)
7532,SRC15_PAN_2021__XY__985747051421,-81.883069,8.333997,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__985747051421,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.88306943271446 8.333997343394453)
7533,SRC15_PAN_2021__XY__9857f57355f7,-82.342404,8.558784,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__9857f57355f7,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.34240386991799 8.558783546912743)
7534,SRC15_PAN_2021__XY__98591b07113a,-82.444106,8.425039,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__98591b07113a,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.44410646341649 8.425039268637981)
7535,SRC15_PAN_2021__XY__985bfc7a8418,-82.180107,8.215659,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__985bfc7a8418,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.1801065621618 8.215658706493617)
7536,SRC15_PAN_2021__XY__985f37b85cfe,-82.271668,8.459548,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__985f37b85cfe,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Piña,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.27166762073712 8.459547651696056)
7537,SRC15_PAN_2021__XY__98613c9c4842,-81.901502,8.451532,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__98613c9c4842,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.90150239101803 8.451531789106445)
7538,SRC15_PAN_2021__XY__986369f84bf5,-81.994859,8.548529,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__986369f84bf5,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Otros arbóreo en tierras no agrícola,Regeneración forestal,84.75,0.0,0,100.0,datos_para_validacion,POINT (-81.9948588770348 8.548528865375948)
7539,SRC15_PAN_2021__XY__98667d83d58d,-82.259511,8.208635,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__98667d83d58d,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Otros arbóreo en tierras no agrícola,Regeneración forestal,84.75,0.0,0,100.0,datos_para_validacion,POINT (-82.25951101514053 8.208635490351988)
7540,SRC15_PAN_2021__XY__986d1687f97b,-82.430593,8.454477,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__986d1687f97b,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.43059275768604 8.454477319741763)
7541,SRC15_PAN_2021__XY__9870b0644c0a,-82.008186,8.433184,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__9870b0644c0a,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.00818633597427 8.433183584545807)
7542,SRC15_PAN_2021__XY__988151c84e26,-82.185174,8.391993,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__988151c84e26,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Otros arbóreo en tierras no agrícola,Regeneración forestal,84.75,0.0,0,100.0,datos_para_validacion,POINT (-82.18517411716476 8.391993075318233)
7543,SRC15_PAN_2021__XY__988636d11b9f,-82.11085,8.600214,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__988636d11b9f,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado maduro húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.11084987185147 8.60021449911952)
7544,SRC15_PAN_2021__XY__98878bbca2cf,-81.994614,8.453567,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__98878bbca2cf,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.99461403986317 8.453567322652852)
7545,SRC15_PAN_2021__XY__989adac7c29f,-82.179075,8.624881,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__989adac7c29f,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado maduro húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.17907515482368 8.624881006749463)
7546,SRC15_PAN_2021__XY__989d064f3660,-82.151842,8.634007,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__989d064f3660,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado maduro húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.15184168180437 8.634007205858898)
7547,SRC15_PAN_2021__XY__98a54c20028d,-82.105794,8.421616,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__98a54c20028d,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.10579393616943 8.421615938779805)
7548,SRC15_PAN_2021__XY__98a6accb6802,-82.447073,8.6104,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__98a6accb6802,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.44707333135679 8.610400495421437)
7549,SRC15_PAN_2021__XY__98a9f7c9e3c4,-81.969061,8.220744,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__98a9f7c9e3c4,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Manglares,Manglares,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.96906085741152 8.220744408187988)
7550,SRC15_PAN_2021__XY__98b5408e4427,-82.053717,8.476022,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__98b5408e4427,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Otros arbóreo en tierras no agrícola,Regeneración forestal,84.75,0.0,0,100.0,datos_para_validacion,POINT (-82.05371721827369 8.476022351932595)
7551,SRC15_PAN_2021__XY__98b8342c70e3,-82.489512,8.42487,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__98b8342c70e3,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Otros arbóreo en tierras no agrícola,Plantaciones forestales,84.75,0.0,0,100.0,datos_para_validacion,POINT (-82.48951214369612 8.424869647753484)
7552,SRC15_PAN_2021__XY__98bc6979334d,-81.978809,8.489783,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__98bc6979334d,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.9788094622978 8.489783448786746)
7553,SRC15_PAN_2021__XY__98d7388dbc3b,-81.92918,8.627828,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__98d7388dbc3b,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado maduro húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.92917974290937 8.627828312516035)
7554,SRC15_PAN_2021__XY__98e36a1da23f,-82.153678,8.489305,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__98e36a1da23f,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.15367758361323 8.489305109370518)
7555,SRC15_PAN_2021__XY__98e5627f1936,-82.438125,8.646604,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__98e5627f1936,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.43812460598953 8.646604193545166)
7556,SRC15_PAN_2021__XY__98e777bd645a,-82.110969,8.640911,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__98e777bd645a,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado maduro húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.11096872732571 8.640910526060903)
7557,SRC15_PAN_2021__XY__98f13a1b10f2,-82.141534,8.218031,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__98f13a1b10f2,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.14153391344647 8.21803091155327)
7558,SRC15_PAN_2021__XY__98f50087c472,-82.251481,8.53648,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__98f50087c472,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.25148072452153 8.536480413085982)
7559,SRC15_PAN_2021__XY__98f86ed3fe20,-82.085657,8.527936,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__98f86ed3fe20,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Otros arbóreo en tierras no agrícola,Regeneración forestal,84.75,0.0,0,100.0,datos_para_validacion,POINT (-82.0856566198187 8.52793648522834)
7560,SRC15_PAN_2021__XY__98fe6252d9c2,-82.297041,8.577024,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__98fe6252d9c2,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.29704088217065 8.577024494710576)
7561,SRC15_PAN_2021__XY__9902de5bd05d,-82.053748,8.487327,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__9902de5bd05d,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Otros arbóreo en tierras no agrícola,Regeneración forestal,84.75,0.0,0,100.0,datos_para_validacion,POINT (-82.05374802264643 8.487327099278644)
7562,SRC15_PAN_2021__XY__990a2d5d3b60,-81.892263,8.383721,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__990a2d5d3b60,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.89226343639707 8.38372062890832)
7563,SRC15_PAN_2021__XY__990eeab01ea5,-81.953867,8.505673,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__990eeab01ea5,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Otros arbóreo en tierras no agrícola,Regeneración forestal,84.75,0.0,0,100.0,datos_para_validacion,POINT (-81.95386661124344 8.505672501287282)
7564,SRC15_PAN_2021__XY__9911364ccb64,-81.999413,8.553039,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__9911364ccb64,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Granos básicos y hortalizas y otros,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.99941348617423 8.553039126372814)
7565,SRC15_PAN_2021__XY__992294bbdcbb,-82.401487,8.567617,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__992294bbdcbb,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.40148722375642 8.56761662880587)
7566,SRC15_PAN_2021__XY__9926f062fe2a,-82.398871,8.472678,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__9926f062fe2a,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.39887091530204 8.472677501433981)
7567,SRC15_PAN_2021__XY__992ae657efce,-81.980576,8.288548,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__992ae657efce,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.98057580177608 8.28854771564793)
7568,SRC15_PAN_2021__XY__992fbe61ae3e,-82.055657,8.353925,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__992fbe61ae3e,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.05565747494202 8.353924612620034)
7569,SRC15_PAN_2021__XY__9933787dcef1,-81.99642,8.27042,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__9933787dcef1,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.99641964883502 8.270420240928782)
