xy_class_group_id,xy_group_id,xy_year_group_id,lon,lat,year_ref,class_code,class_group_code,class_name,class_group_name,records,country,country_code,source,source_id
SRC10_CRI_2021_A1__XYC__6d6c34d1500d,SRC10_CRI_2021_A1__XY__17911783c9f1,SRC10_CRI_2021_A1__XYY__4bfd4d731a00,-85.610994,10.09314,2021,414,41,Bosque seco o deciduo,Bosque latifoliado y mixto,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6d757a7ce297,SRC10_CRI_2021_A1__XY__3d1ce82cafe5,SRC10_CRI_2021_A1__XYY__9b280091ac05,-85.3569,10.437942,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6d796170ee8a,SRC10_CRI_2021_A1__XY__a78102353273,SRC10_CRI_2021_A1__XYY__d1250fdd7284,-85.232572,10.499987,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6d7f0592da57,SRC10_CRI_2021_A1__XY__be2dd1cb6779,SRC10_CRI_2021_A1__XYY__8743166812db,-85.614793,10.49948,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6d7fb61b48ee,SRC10_CRI_2021_A1__XY__d981b0492b1a,SRC10_CRI_2021_A1__XYY__2d6d91fb2275,-85.722579,10.129738,2021,412,41,Latifoliado secundario húmedo,Bosque latifoliado y mixto,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6d80d33b96cd,SRC10_CRI_2021_A1__XY__9b3cde3ea667,SRC10_CRI_2021_A1__XYY__715894da39b2,-85.204639,10.375803,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6d89de903eef,SRC10_CRI_2021_A1__XY__0cf38c8c76a4,SRC10_CRI_2021_A1__XYY__be9bc9412148,-85.477834,10.561683,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6d8a6d040429,SRC10_CRI_2021_A1__XY__1a2c75aadfbc,SRC10_CRI_2021_A1__XYY__f9e15ff689d4,-85.748003,10.15132,2021,412,41,Latifoliado secundario húmedo,Bosque latifoliado y mixto,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6d901ce6fd2b,SRC10_CRI_2021_A1__XY__6ef60d575aa8,SRC10_CRI_2021_A1__XYY__770fe9344b42,-85.790334,10.397222,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6d93c34e682c,SRC10_CRI_2021_A1__XY__c14ed3b36acb,SRC10_CRI_2021_A1__XYY__3e1f0eda3a0c,-85.781449,10.473255,2021,210,21,Cuerpos de Agua,Cuerpos de Agua,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6d948794597f,SRC10_CRI_2021_A1__XY__5be590beaadd,SRC10_CRI_2021_A1__XYY__b78668428123,-85.570625,10.108782,2021,412,41,Latifoliado secundario húmedo,Bosque latifoliado y mixto,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6d995d16df4b,SRC10_CRI_2021_A1__XY__299c5a569835,SRC10_CRI_2021_A1__XYY__008180ee7258,-85.626449,10.303967,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6d99ffc73b3e,SRC10_CRI_2021_A1__XY__cea4e2e9bfcf,SRC10_CRI_2021_A1__XYY__d70bccebb36c,-85.558688,10.214616,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6d9c8c194be7,SRC10_CRI_2021_A1__XY__034cdafe8440,SRC10_CRI_2021_A1__XYY__d60e11d2d3b6,-85.539249,10.163225,2021,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6da6114f6c4e,SRC10_CRI_2021_A1__XY__d4b0ea3ee332,SRC10_CRI_2021_A1__XYY__60a5bdfe0fbb,-85.314752,10.557622,2021,414,41,Bosque seco o deciduo,Bosque latifoliado y mixto,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6da854e44824,SRC10_CRI_2021_A1__XY__477208a79557,SRC10_CRI_2021_A1__XYY__d27ac39f96d6,-85.511005,10.43363,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6daac8dfd4bd,SRC10_CRI_2021_A1__XY__703bedcf0d55,SRC10_CRI_2021_A1__XYY__14783d3f6497,-85.574363,10.43815,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6db09f4eb517,SRC10_CRI_2021_A1__XY__4e94806809ab,SRC10_CRI_2021_A1__XYY__05893dac9d9a,-85.523414,10.380482,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6db25fc7594b,SRC10_CRI_2021_A1__XY__17fe23200277,SRC10_CRI_2021_A1__XYY__a16d541519f1,-85.590628,10.233634,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6db26dcdaf5e,SRC10_CRI_2021_A1__XY__89342d475337,SRC10_CRI_2021_A1__XYY__4a87e6f4cb67,-85.439547,10.503943,2021,412,41,Latifoliado secundario húmedo,Bosque latifoliado y mixto,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6db2bef29034,SRC10_CRI_2021_A1__XY__b9ff240812b0,SRC10_CRI_2021_A1__XYY__758d69fb63c5,-85.523042,10.303264,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6dbf958b2ad5,SRC10_CRI_2021_A1__XY__9fa7ff363909,SRC10_CRI_2021_A1__XYY__718a9367a13d,-85.367957,10.103714,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6dc0d846bb7e,SRC10_CRI_2021_A1__XY__25597dc0fd1e,SRC10_CRI_2021_A1__XYY__561e0a7cdada,-85.367441,10.434277,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6dc6d79166c6,SRC10_CRI_2021_A1__XY__30c42cf81084,SRC10_CRI_2021_A1__XYY__233d5cd82cb6,-85.64904,10.518506,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6dcd5f5bba19,SRC10_CRI_2021_A1__XY__d67400cbb5bd,SRC10_CRI_2021_A1__XYY__b3b0004d1563,-85.450747,10.20487,2021,414,41,Bosque seco o deciduo,Bosque latifoliado y mixto,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6dcd993e702c,SRC10_CRI_2021_A1__XY__deb7c7ad6c34,SRC10_CRI_2021_A1__XYY__de484b8f4824,-85.535645,10.291139,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6dce41af6f3a,SRC10_CRI_2021_A1__XY__b022d9599e38,SRC10_CRI_2021_A1__XYY__613053a663e9,-85.243281,10.537353,2021,412,41,Latifoliado secundario húmedo,Bosque latifoliado y mixto,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6dcf5967ce47,SRC10_CRI_2021_A1__XY__94c65f9249f0,SRC10_CRI_2021_A1__XYY__c85c4c8d6906,-85.575362,10.214935,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6dd282158076,SRC10_CRI_2021_A1__XY__c3eeda493b3d,SRC10_CRI_2021_A1__XYY__986ebd8bd86e,-85.476784,10.339676,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6dd51ecbcce7,SRC10_CRI_2021_A1__XY__b145af828c92,SRC10_CRI_2021_A1__XYY__935b0242a8de,-85.371624,10.100146,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6dd5e8e9713e,SRC10_CRI_2021_A1__XY__f1b5769e1220,SRC10_CRI_2021_A1__XYY__bea8a86da712,-85.515344,10.457741,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6ddadd7a6291,SRC10_CRI_2021_A1__XY__2a8b7645bfed,SRC10_CRI_2021_A1__XYY__1d3b6bdb4b23,-85.509344,10.526543,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6ddc120c9f66,SRC10_CRI_2021_A1__XY__9f016321e390,SRC10_CRI_2021_A1__XYY__d429485520c6,-85.513192,10.449305,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6de48374c12e,SRC10_CRI_2021_A1__XY__59d14717922b,SRC10_CRI_2021_A1__XYY__cdccc75d1964,-85.527172,10.177405,2021,414,41,Bosque seco o deciduo,Bosque latifoliado y mixto,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6dea50bfda84,SRC10_CRI_2021_A1__XY__a1eccfde933a,SRC10_CRI_2021_A1__XYY__dd998b476940,-85.206031,10.186343,2021,430,43,Manglares,Manglares,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6dea9fc39227,SRC10_CRI_2021_A1__XY__5372ddfc1d8e,SRC10_CRI_2021_A1__XYY__6a13b9384a08,-85.690774,10.097328,2021,412,41,Latifoliado secundario húmedo,Bosque latifoliado y mixto,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6dedd7b93f20,SRC10_CRI_2021_A1__XY__be7e741401f2,SRC10_CRI_2021_A1__XYY__3c64bb4ead7f,-85.286639,10.294637,2021,210,21,Cuerpos de Agua,Cuerpos de Agua,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6df3f3888b81,SRC10_CRI_2021_A1__XY__62d40610c3d6,SRC10_CRI_2021_A1__XYY__52bbcf740c2e,-85.25206,10.204429,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6df3f4208f39,SRC10_CRI_2021_A1__XY__a223a55af342,SRC10_CRI_2021_A1__XYY__e53e32ae499d,-85.21546,10.444545,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6df5bf7f6d44,SRC10_CRI_2021_A1__XY__236795a5e445,SRC10_CRI_2021_A1__XYY__f9d4be06bda2,-85.224853,10.464238,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6df8467ff8fa,SRC10_CRI_2021_A1__XY__6bf07808ccc1,SRC10_CRI_2021_A1__XYY__b58473e7a73e,-85.22779,10.357615,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6df96e4b50a1,SRC10_CRI_2021_A1__XY__b14fe6e15b69,SRC10_CRI_2021_A1__XYY__147399d64101,-85.493897,10.387861,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6dfcf107cd45,SRC10_CRI_2021_A1__XY__7f215da22ee7,SRC10_CRI_2021_A1__XYY__0e39bb212f61,-85.526251,10.090891,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e01a3a91d35,SRC10_CRI_2021_A1__XY__a24749c5fe9d,SRC10_CRI_2021_A1__XYY__634d71cd5e6c,-85.345617,10.300976,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e0206b47253,SRC10_CRI_2021_A1__XY__de1b2bfc4710,SRC10_CRI_2021_A1__XYY__55b476e3299a,-85.76374,10.160057,2021,414,41,Bosque seco o deciduo,Bosque latifoliado y mixto,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e05a4e1000d,SRC10_CRI_2021_A1__XY__004d6cd13ab0,SRC10_CRI_2021_A1__XYY__cd728c6b6b05,-85.363684,10.540477,2021,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e05d39b70c4,SRC10_CRI_2021_A1__XY__c9a0f08aba3d,SRC10_CRI_2021_A1__XYY__9ea67a99d3dd,-85.246322,10.545577,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e074d977da1,SRC10_CRI_2021_A1__XY__324bf9e76273,SRC10_CRI_2021_A1__XYY__43da18007d43,-85.263352,10.276629,2021,220,22,Humedales,Humedales,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e08c60d2d46,SRC10_CRI_2021_A1__XY__9f249bd5c813,SRC10_CRI_2021_A1__XYY__6f3a9ec618df,-85.56361,10.353612,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e0da7e1db6b,SRC10_CRI_2021_A1__XY__d52ed13f70d3,SRC10_CRI_2021_A1__XYY__fd399b31e2d1,-85.210635,10.517701,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e0dd5d5fd38,SRC10_CRI_2021_A1__XY__46e829022833,SRC10_CRI_2021_A1__XYY__c3f240c34c00,-85.525625,10.400983,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e149954f5df,SRC10_CRI_2021_A1__XY__dac3f6f22287,SRC10_CRI_2021_A1__XYY__b436d29b261b,-85.524023,10.282029,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e176f19e830,SRC10_CRI_2021_A1__XY__6a4b9a4c1f0c,SRC10_CRI_2021_A1__XYY__8452b384f82c,-85.590049,10.288193,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e17bcb2fe72,SRC10_CRI_2021_A1__XY__f562051739ac,SRC10_CRI_2021_A1__XYY__1e68cb010a06,-85.724762,10.29231,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e1d2a3e0deb,SRC10_CRI_2021_A1__XY__c819af9bbe91,SRC10_CRI_2021_A1__XYY__b235bcd2052d,-85.450525,10.134671,2021,412,41,Latifoliado secundario húmedo,Bosque latifoliado y mixto,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e23097220e3,SRC10_CRI_2021_A1__XY__d84718d7d644,SRC10_CRI_2021_A1__XYY__c7a5bad898d5,-85.707077,10.385591,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e24cabdb1bd,SRC10_CRI_2021_A1__XY__76274ce5b106,SRC10_CRI_2021_A1__XYY__a84e07f88cdd,-85.483852,10.495293,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e28532c2efc,SRC10_CRI_2021_A1__XY__e4ea57e06e5b,SRC10_CRI_2021_A1__XYY__2ff0659b9805,-85.449164,10.299984,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e29195c272f,SRC10_CRI_2021_A1__XY__c89885697891,SRC10_CRI_2021_A1__XYY__c5acf34249c1,-85.633463,10.258355,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e2b29b6985c,SRC10_CRI_2021_A1__XY__cacd6c88f485,SRC10_CRI_2021_A1__XYY__a4967abbd18a,-85.773258,10.141533,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e2df405f270,SRC10_CRI_2021_A1__XY__c320bbc3a43d,SRC10_CRI_2021_A1__XYY__61a84c822bbc,-85.260724,10.145108,2021,430,43,Manglares,Manglares,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e330246521a,SRC10_CRI_2021_A1__XY__2a3a400e5547,SRC10_CRI_2021_A1__XYY__2782b82bc35f,-85.779627,10.144916,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e33034faf19,SRC10_CRI_2021_A1__XY__9304c09690b8,SRC10_CRI_2021_A1__XYY__1c9e4eb9b602,-85.227595,10.485313,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e3b7356361a,SRC10_CRI_2021_A1__XY__1f2ee988f35d,SRC10_CRI_2021_A1__XYY__c7c8e13224cf,-85.583278,10.108721,2021,412,41,Latifoliado secundario húmedo,Bosque latifoliado y mixto,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e3c0f85c58a,SRC10_CRI_2021_A1__XY__6886e4f9baad,SRC10_CRI_2021_A1__XYY__8629f2904d37,-85.793413,10.403236,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e4174efa8a9,SRC10_CRI_2021_A1__XY__269f357ffe8f,SRC10_CRI_2021_A1__XYY__86b51442d0dd,-85.594042,10.409361,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e42578e398b,SRC10_CRI_2021_A1__XY__842315e5b8a5,SRC10_CRI_2021_A1__XYY__af4129b7b0d6,-85.806908,10.494826,2021,210,21,Cuerpos de Agua,Cuerpos de Agua,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e42b4ca07e9,SRC10_CRI_2021_A1__XY__078763c9d120,SRC10_CRI_2021_A1__XYY__5d88df1e4748,-85.291027,10.515389,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e48ba18164e,SRC10_CRI_2021_A1__XY__8a940c514458,SRC10_CRI_2021_A1__XYY__35f380ab7bab,-85.379971,10.40285,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e4b71d27089,SRC10_CRI_2021_A1__XY__bdb9f0cc42dc,SRC10_CRI_2021_A1__XYY__b3de70de44c1,-85.720138,10.457908,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e4de36d12a4,SRC10_CRI_2021_A1__XY__3b3cd9312c67,SRC10_CRI_2021_A1__XYY__ba7c8fa602c3,-85.728847,10.118847,2021,412,41,Latifoliado secundario húmedo,Bosque latifoliado y mixto,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e62309560b2,SRC10_CRI_2021_A1__XY__a1fce58de0e3,SRC10_CRI_2021_A1__XYY__5a14afcd4c40,-85.608465,10.084468,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e68a2d6a010,SRC10_CRI_2021_A1__XY__8ab08d8922a9,SRC10_CRI_2021_A1__XYY__be63836089df,-85.613849,10.316095,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e6cc2b6825b,SRC10_CRI_2021_A1__XY__2432c5ea1a4d,SRC10_CRI_2021_A1__XYY__0a79d590ae70,-85.198127,10.328766,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e7070bd540b,SRC10_CRI_2021_A1__XY__0378539b0998,SRC10_CRI_2021_A1__XYY__a8b2ce4f16ad,-85.430144,10.294035,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e71124ccfba,SRC10_CRI_2021_A1__XY__ec3356cec895,SRC10_CRI_2021_A1__XYY__596a8c63314f,-85.224058,10.483126,2021,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__6e75ba67577b,SRC10_CRI_2021_A1__XY__2b602af5e6af,SRC10_CRI_2021_A1__XYY__05afbe32bfab,-85.47932,10.430159,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
