id_registro,id_muestra_original,Fuente,id_fuente,Pais_es,Pais_cod3,Año,Longitud,Latitud,Clase,GranClase,nombre_clase,nombre_gran_clase,revision_nulos_tematicos,motivo_revision,candidate_id,raster_value,class_name_en,stratum_id,distance_scenario_m,selection_status,protected,nearest_neighbor_m,xy_group_id,xy_year_group_id,xy_class_group_id
SRC15_0006143,PAN_FCL_0024963,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.198949,8.44169,26,3,Pasto,Pasto,0,,24963,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__4bd300d394cd,SRC15_PAN_2021__XYY__127cfe604094,SRC15_PAN_2021__XYC__0eebdafea4ea
SRC15_0006144,PAN_FCL_0024967,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.189867,8.441718,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,24967,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__22f26a684960,SRC15_PAN_2021__XYY__b235efdb40b2,SRC15_PAN_2021__XYC__9a7b56192b9b
SRC15_0006145,PAN_FCL_0024977,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.16716,8.441786,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,24977,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__7fdb8ee88802,SRC15_PAN_2021__XYY__0768bddcccb6,SRC15_PAN_2021__XYC__51205ee1e290
SRC15_0006146,PAN_FCL_0024979,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.162619,8.4418,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,24979,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__705dafe96926,SRC15_PAN_2021__XYY__c0e456bc1d33,SRC15_PAN_2021__XYC__2857c042d68a
SRC15_0006147,PAN_FCL_0024981,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.158078,8.441813,26,3,Pasto,Pasto,0,,24981,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__530fd34374cc,SRC15_PAN_2021__XYY__05c6a390e435,SRC15_PAN_2021__XYC__208f6e204ffa
SRC15_0006148,PAN_FCL_0024987,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.144454,8.441853,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,0,,24987,9,Shrubs and Bushes,9 | Rastrojo y vegetación arbustiva,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__b5535e7e29ea,SRC15_PAN_2021__XYY__5450a6bf51b7,SRC15_PAN_2021__XYC__b942425edc87
SRC15_0006149,PAN_FCL_0024989,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.139912,8.441867,26,3,Pasto,Pasto,0,,24989,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__3de2e1fa2d09,SRC15_PAN_2021__XYY__7a5a3a587e93,SRC15_PAN_2021__XYC__824a10684da1
SRC15_0006150,PAN_FCL_0025001,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.112664,8.441945,26,3,Pasto,Pasto,0,,25001,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__21a0c97fc33d,SRC15_PAN_2021__XYY__bfcada9699aa,SRC15_PAN_2021__XYC__241b447e6404
SRC15_0006151,PAN_FCL_0025005,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.103581,8.441971,26,3,Pasto,Pasto,0,,25005,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__472bebacef8c,SRC15_PAN_2021__XYY__a0c3ee79bd04,SRC15_PAN_2021__XYC__9f2e4d4994c4
SRC15_0006152,PAN_FCL_0025007,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.09904,8.441983,26,3,Pasto,Pasto,0,,25007,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__54984ca47a09,SRC15_PAN_2021__XYY__c44d020e8372,SRC15_PAN_2021__XYC__11bd14a7c6a8
SRC15_0006153,PAN_FCL_0025011,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.089957,8.442009,26,3,Pasto,Pasto,0,,25011,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__d583db6a27d8,SRC15_PAN_2021__XYY__0b85d3f5b8f7,SRC15_PAN_2021__XYC__e652a6221152
SRC15_0006154,PAN_FCL_0025015,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.080874,8.442034,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,0,,25015,9,Shrubs and Bushes,9 | Rastrojo y vegetación arbustiva,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__aa829ab26e78,SRC15_PAN_2021__XYY__ca00feac2d9c,SRC15_PAN_2021__XYC__d2f52beac5f5
SRC15_0006155,PAN_FCL_0025017,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.076332,8.442046,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,0,,25017,9,Shrubs and Bushes,9 | Rastrojo y vegetación arbustiva,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__6e87dda81ff9,SRC15_PAN_2021__XYY__adb18baa72be,SRC15_PAN_2021__XYC__a1082208422c
SRC15_0006156,PAN_FCL_0025019,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.071791,8.442059,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,25019,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__98221e2dbf36,SRC15_PAN_2021__XYY__0f81753a9a17,SRC15_PAN_2021__XYC__04573fee790c
SRC15_0006157,PAN_FCL_0025023,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.062708,8.442084,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,25023,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__b060b90c6ca8,SRC15_PAN_2021__XYY__0d31a834f2b3,SRC15_PAN_2021__XYC__e18f41b0691b
SRC15_0006158,PAN_FCL_0025030,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.046813,8.442126,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,0,,25030,9,Shrubs and Bushes,9 | Rastrojo y vegetación arbustiva,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__365e9ab03333,SRC15_PAN_2021__XYY__ee4f37f7eb3d,SRC15_PAN_2021__XYC__b732fa0e02f7
SRC15_0006159,PAN_FCL_0025032,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.042271,8.442138,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,25032,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__dcbb575bd728,SRC15_PAN_2021__XYY__e38fa32a08f6,SRC15_PAN_2021__XYC__21e00c6f4a3a
SRC15_0006160,PAN_FCL_0025034,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.03773,8.44215,26,3,Pasto,Pasto,0,,25034,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__a56edc027087,SRC15_PAN_2021__XYY__35daa8611b98,SRC15_PAN_2021__XYC__9172a0c3dc16
SRC15_0006161,PAN_FCL_0025036,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.033188,8.442162,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,25036,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__ea2508caec2a,SRC15_PAN_2021__XYY__7db2827cf9cc,SRC15_PAN_2021__XYC__85324678269b
SRC15_0006162,PAN_FCL_0025038,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.028647,8.442174,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,25038,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__6f6d1233d38f,SRC15_PAN_2021__XYY__1ef277a6452c,SRC15_PAN_2021__XYC__8f4873a46409
SRC15_0006163,PAN_FCL_0025040,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.024105,8.442186,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,25040,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__737518bfb69e,SRC15_PAN_2021__XYY__b0903b14a9cb,SRC15_PAN_2021__XYC__3e9126922e91
SRC15_0006164,PAN_FCL_0025042,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.019564,8.442198,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,25042,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__baebbf05486e,SRC15_PAN_2021__XYY__e619857d9674,SRC15_PAN_2021__XYC__d8ecc247aaa7
SRC15_0006165,PAN_FCL_0025044,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.015022,8.44221,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,25044,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__e673c25e77c5,SRC15_PAN_2021__XYY__ea91b5acab3f,SRC15_PAN_2021__XYC__23b28009cd2c
SRC15_0006166,PAN_FCL_0025046,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.010481,8.442222,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,0,,25046,9,Shrubs and Bushes,9 | Rastrojo y vegetación arbustiva,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__810b136d2d5a,SRC15_PAN_2021__XYY__a8d1d7dcc013,SRC15_PAN_2021__XYC__3319bc4c31de
SRC15_0006167,PAN_FCL_0025048,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.005939,8.442233,26,3,Pasto,Pasto,0,,25048,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__fcccc755f28d,SRC15_PAN_2021__XYY__b992f6239225,SRC15_PAN_2021__XYC__5c29321ce916
SRC15_0006168,PAN_FCL_0025050,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.001397,8.442245,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,0,,25050,9,Shrubs and Bushes,9 | Rastrojo y vegetación arbustiva,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__229a6580ffa9,SRC15_PAN_2021__XYY__19d7fb26dd41,SRC15_PAN_2021__XYC__44c3f7c1e693
SRC15_0006169,PAN_FCL_0025052,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.996856,8.442257,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,0,,25052,9,Shrubs and Bushes,9 | Rastrojo y vegetación arbustiva,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__c9484504a2b6,SRC15_PAN_2021__XYY__80848780268c,SRC15_PAN_2021__XYC__15416ccb2777
SRC15_0006170,PAN_FCL_0025060,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.97869,8.442302,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,0,,25060,9,Shrubs and Bushes,9 | Rastrojo y vegetación arbustiva,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__517924514c24,SRC15_PAN_2021__XYY__8caf20f9d533,SRC15_PAN_2021__XYC__5445558ddcfb
SRC15_0006171,PAN_FCL_0025073,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.949169,8.442375,26,3,Pasto,Pasto,0,,25073,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__ec55407930f2,SRC15_PAN_2021__XYY__004f3dcb8ec5,SRC15_PAN_2021__XYC__0eb2f529fd51
SRC15_0006172,PAN_FCL_0025075,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.944627,8.442386,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,0,,25075,9,Shrubs and Bushes,9 | Rastrojo y vegetación arbustiva,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__34758d8d67a0,SRC15_PAN_2021__XYY__70ef27163439,SRC15_PAN_2021__XYC__c50962379cc5
SRC15_0006173,PAN_FCL_0025077,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.940086,8.442397,26,3,Pasto,Pasto,0,,25077,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__b64a0b0f413e,SRC15_PAN_2021__XYY__23f11473c5ca,SRC15_PAN_2021__XYC__12875e2be4d2
SRC15_0006174,PAN_FCL_0025079,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.935544,8.442408,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,0,,25079,9,Shrubs and Bushes,9 | Rastrojo y vegetación arbustiva,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__53591bd5fc6f,SRC15_PAN_2021__XYY__d403681ded0a,SRC15_PAN_2021__XYC__9047af6b396c
SRC15_0006175,PAN_FCL_0025081,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.931002,8.442419,26,3,Pasto,Pasto,0,,25081,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__cb6bbd6df6cd,SRC15_PAN_2021__XYY__0d9d30e45e16,SRC15_PAN_2021__XYC__11daea919d82
SRC15_0006176,PAN_FCL_0025083,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.926461,8.442429,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,0,,25083,9,Shrubs and Bushes,9 | Rastrojo y vegetación arbustiva,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__cf67af7f594e,SRC15_PAN_2021__XYY__c7fc991ed43c,SRC15_PAN_2021__XYC__ec4cf613d8c4
SRC15_0006177,PAN_FCL_0025085,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.921919,8.44244,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,0,,25085,9,Shrubs and Bushes,9 | Rastrojo y vegetación arbustiva,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__5dc31b4c9334,SRC15_PAN_2021__XYY__b227f1b90524,SRC15_PAN_2021__XYC__fb1bb301c131
SRC15_0006178,PAN_FCL_0025087,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.917377,8.442451,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,25087,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__e6fbefdbe2db,SRC15_PAN_2021__XYY__b05268c64256,SRC15_PAN_2021__XYC__0ecf663f079e
SRC15_0006179,PAN_FCL_0025089,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.912836,8.442461,26,3,Pasto,Pasto,0,,25089,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__7ec2d1de6166,SRC15_PAN_2021__XYY__5a12f0d61b62,SRC15_PAN_2021__XYC__754fe73fd522
SRC15_0006180,PAN_FCL_0025091,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.908294,8.442472,26,3,Pasto,Pasto,0,,25091,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__591792e070bf,SRC15_PAN_2021__XYY__abd4a3125d5d,SRC15_PAN_2021__XYC__3f71feed6ae4
SRC15_0006181,PAN_FCL_0025093,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.903752,8.442482,26,3,Pasto,Pasto,0,,25093,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__08aa6088337d,SRC15_PAN_2021__XYY__ef02217d45e4,SRC15_PAN_2021__XYC__79a579c64ce4
SRC15_0006182,PAN_FCL_0025095,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.899211,8.442493,26,3,Pasto,Pasto,0,,25095,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__c3c1193732bc,SRC15_PAN_2021__XYY__326d862fd78a,SRC15_PAN_2021__XYC__5496f2413e04
SRC15_0006183,PAN_FCL_0025097,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.894669,8.442503,26,3,Pasto,Pasto,0,,25097,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__b9cc4b6e2169,SRC15_PAN_2021__XYY__6c1f6b5e1d44,SRC15_PAN_2021__XYC__761bda462c17
SRC15_0006184,PAN_FCL_0025099,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.890127,8.442514,26,3,Pasto,Pasto,0,,25099,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__c0217ac350df,SRC15_PAN_2021__XYY__7ac99643f9ff,SRC15_PAN_2021__XYC__4e6eb6b94197
SRC15_0006185,PAN_FCL_0025101,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.885585,8.442524,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,0,,25101,9,Shrubs and Bushes,9 | Rastrojo y vegetación arbustiva,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__65915f5c91c4,SRC15_PAN_2021__XYY__3171f2a393b0,SRC15_PAN_2021__XYC__8c0563020a50
SRC15_0006186,PAN_FCL_0025103,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.881044,8.442534,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,0,,25103,9,Shrubs and Bushes,9 | Rastrojo y vegetación arbustiva,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__e68ddedd7098,SRC15_PAN_2021__XYY__5528d720c2c4,SRC15_PAN_2021__XYC__07732764663d
SRC15_0006187,PAN_FCL_0025105,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.498663,8.44292,28,6,Área poblada,Urbano e infraestructura,0,,25105,28,Urban Areas,28 | Área poblada,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__05b8b7339d51,SRC15_PAN_2021__XYY__5ba3b5bcb618,SRC15_PAN_2021__XYC__9b8b954ce391
SRC15_0006188,PAN_FCL_0025109,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.489581,8.442954,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,25109,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__9136a3327e46,SRC15_PAN_2021__XYY__1cf8c962f7b0,SRC15_PAN_2021__XYC__251cbe318f4d
SRC15_0006189,PAN_FCL_0025111,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.485041,8.442971,28,6,Área poblada,Urbano e infraestructura,0,,25111,28,Urban Areas,28 | Área poblada,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__487ce1e45084,SRC15_PAN_2021__XYY__11b0b6444d9f,SRC15_PAN_2021__XYC__13741d42e436
SRC15_0006190,PAN_FCL_0025113,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.4805,8.442989,28,6,Área poblada,Urbano e infraestructura,0,,25113,28,Urban Areas,28 | Área poblada,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__537dc3829bc4,SRC15_PAN_2021__XYY__d662248be5db,SRC15_PAN_2021__XYC__4ffb1846a3e8
SRC15_0006191,PAN_FCL_0025119,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.466878,8.44304,26,3,Pasto,Pasto,0,,25119,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__d215bb580e87,SRC15_PAN_2021__XYY__e548d3394cce,SRC15_PAN_2021__XYC__626419689bf3
SRC15_0006192,PAN_FCL_0025125,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.453255,8.443091,26,3,Pasto,Pasto,0,,25125,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__c50b3ec8b550,SRC15_PAN_2021__XYY__5349f47060e9,SRC15_PAN_2021__XYC__3dcd27ba8d11
SRC15_0006193,PAN_FCL_0025127,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.448714,8.443107,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,25127,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__d69f15c2a209,SRC15_PAN_2021__XYY__28dc7f38f6c0,SRC15_PAN_2021__XYC__2689ba556269
SRC15_0006194,PAN_FCL_0025129,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.444174,8.443124,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,25129,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__f4b957e8a3f6,SRC15_PAN_2021__XYY__c84f29b2c428,SRC15_PAN_2021__XYC__dbb0b6a4bad1
SRC15_0006195,PAN_FCL_0025131,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.439633,8.443141,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,25131,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__9ba68a14c0bb,SRC15_PAN_2021__XYY__c5f3ffe5654e,SRC15_PAN_2021__XYC__b5a2cbf97848
SRC15_0006196,PAN_FCL_0025133,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.435092,8.443158,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,25133,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__9b79da487fd8,SRC15_PAN_2021__XYY__adaa8f34058f,SRC15_PAN_2021__XYC__770d40522cac
SRC15_0006197,PAN_FCL_0025137,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.42601,8.443191,28,6,Área poblada,Urbano e infraestructura,0,,25137,28,Urban Areas,28 | Área poblada,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__d4bdecd538c9,SRC15_PAN_2021__XYY__54c9dd9feaa3,SRC15_PAN_2021__XYC__b4b3febbc505
SRC15_0006198,PAN_FCL_0025143,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.412388,8.44324,28,6,Área poblada,Urbano e infraestructura,0,,25143,28,Urban Areas,28 | Área poblada,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__bc5b6375dbf8,SRC15_PAN_2021__XYY__747227ba40cc,SRC15_PAN_2021__XYC__b79978e490e1
SRC15_0006199,PAN_FCL_0025147,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.403306,8.443273,28,6,Área poblada,Urbano e infraestructura,0,,25147,28,Urban Areas,28 | Área poblada,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__be8068026ae6,SRC15_PAN_2021__XYY__fc4c66da6edf,SRC15_PAN_2021__XYC__dac901e018db
SRC15_0006200,PAN_FCL_0025157,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.380601,8.443353,26,3,Pasto,Pasto,0,,25157,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__34aae71f171f,SRC15_PAN_2021__XYY__425a6b6bb3f4,SRC15_PAN_2021__XYC__d49b28c09f46
SRC15_0006201,PAN_FCL_0025161,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.371519,8.443385,26,3,Pasto,Pasto,0,,25161,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__4c286b213c1c,SRC15_PAN_2021__XYY__edbf38a4cb8d,SRC15_PAN_2021__XYC__2c580cd6809b
SRC15_0006202,PAN_FCL_0025163,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.366978,8.443401,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,25163,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__7f4960a14ed4,SRC15_PAN_2021__XYY__d565764a5f66,SRC15_PAN_2021__XYC__6ff99fc9f830
SRC15_0006203,PAN_FCL_0025171,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.348814,8.443464,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,0,,25171,9,Shrubs and Bushes,9 | Rastrojo y vegetación arbustiva,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__a3987f6d43c2,SRC15_PAN_2021__XYY__e15097e5c9c9,SRC15_PAN_2021__XYC__a6eebcb8afb8
SRC15_0006204,PAN_FCL_0025173,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.344273,8.44348,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,25173,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__63fcabb178ee,SRC15_PAN_2021__XYY__66e78ec79779,SRC15_PAN_2021__XYC__f208f8c4cebe
SRC15_0006205,PAN_FCL_0025179,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.33065,8.443526,27,4,Superficie de agua,Agua y acuicultura,0,,25179,27,Water Bodies,27 | Superficie de agua,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__f6ecc22e3e1e,SRC15_PAN_2021__XYY__821b322d69c4,SRC15_PAN_2021__XYC__413252eb09c2
SRC15_0006206,PAN_FCL_0025181,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.326109,8.443542,26,3,Pasto,Pasto,0,,25181,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__1c4f2f90beff,SRC15_PAN_2021__XYY__835eee8ed849,SRC15_PAN_2021__XYC__3101069918c6
