extract_id,n_records_same_extract_id,n_unique_class_code_extract_unit,n_unique_class_group_code_extract_unit,class_codes_extract_unit,class_names_extract_unit,class_group_codes_extract_unit,class_group_names_extract_unit,flag_context_multiple_records_extract_unit,flag_context_multiple_class_code,flag_context_multiple_class_group_code,flag_context_thematic_conflict
S2SR_SRC15_PAN_2021_000004836,1,1,1,8,Bosque plantado de latifoliadas,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004837,1,1,1,8,Bosque plantado de latifoliadas,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004838,1,1,1,3,Bosque de mangle,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004839,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004840,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004841,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004842,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004843,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004844,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004845,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004846,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004847,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004848,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004849,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004850,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004851,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004852,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004853,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004854,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004855,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004856,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004857,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004858,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004859,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004860,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004861,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004862,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004863,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004864,1,1,1,12,Afloramiento rocoso y tierra desnuda,5,Suelo desnudo y rasgos naturales,0,0,0,0
S2SR_SRC15_PAN_2021_000004865,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004866,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004867,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004868,1,1,1,3,Bosque de mangle,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004869,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004870,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004871,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004872,1,1,1,8,Bosque plantado de latifoliadas,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004873,1,1,1,3,Bosque de mangle,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004874,1,1,1,27,Superficie de agua,4,Agua y acuicultura,0,0,0,0
S2SR_SRC15_PAN_2021_000004875,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004876,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004877,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004878,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004879,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004880,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004881,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004882,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004883,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004884,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004885,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004886,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004887,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004888,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004889,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004890,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004891,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004892,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004893,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004894,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004895,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004896,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004897,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004898,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004899,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004900,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004901,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004902,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004903,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004904,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004905,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004906,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004907,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004908,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004909,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004910,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004911,1,1,1,27,Superficie de agua,4,Agua y acuicultura,0,0,0,0
S2SR_SRC15_PAN_2021_000004912,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004913,1,1,1,8,Bosque plantado de latifoliadas,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004914,1,1,1,8,Bosque plantado de latifoliadas,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004915,1,1,1,8,Bosque plantado de latifoliadas,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004916,1,1,1,3,Bosque de mangle,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004917,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004918,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004919,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004920,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004921,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004922,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004923,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004924,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004925,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004926,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004927,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004928,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004929,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004930,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004931,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004932,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004933,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004934,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004935,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004936,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004937,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004938,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004939,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004940,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004941,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004942,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004943,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004944,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004945,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004946,1,1,1,3,Bosque de mangle,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004947,1,1,1,3,Bosque de mangle,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004948,1,1,1,3,Bosque de mangle,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004949,1,1,1,3,Bosque de mangle,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004950,1,1,1,3,Bosque de mangle,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004951,1,1,1,3,Bosque de mangle,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004952,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004953,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004954,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004955,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004956,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004957,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004958,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004959,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004960,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004961,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004962,1,1,1,27,Superficie de agua,4,Agua y acuicultura,0,0,0,0
S2SR_SRC15_PAN_2021_000004963,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004964,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004965,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004966,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004967,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004968,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004969,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004970,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004971,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004972,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004973,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004974,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004975,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004976,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004977,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004978,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004979,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004980,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004981,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004982,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004983,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004984,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004985,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004986,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004987,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004988,1,1,1,27,Superficie de agua,4,Agua y acuicultura,0,0,0,0
S2SR_SRC15_PAN_2021_000004989,1,1,1,3,Bosque de mangle,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004990,1,1,1,8,Bosque plantado de latifoliadas,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004991,1,1,1,27,Superficie de agua,4,Agua y acuicultura,0,0,0,0
S2SR_SRC15_PAN_2021_000004992,1,1,1,27,Superficie de agua,4,Agua y acuicultura,0,0,0,0
S2SR_SRC15_PAN_2021_000004993,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004994,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004995,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000004996,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004997,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004998,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000004999,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005000,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005001,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005002,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005003,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005004,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005005,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005006,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005007,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005008,1,1,1,29,Infraestructura,6,Urbano e infraestructura,0,0,0,0
S2SR_SRC15_PAN_2021_000005009,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005010,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005011,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005012,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005013,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005014,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005015,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005016,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005017,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005018,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005019,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005020,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005021,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005022,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005023,1,1,1,3,Bosque de mangle,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005024,1,1,1,8,Bosque plantado de latifoliadas,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005025,1,1,1,8,Bosque plantado de latifoliadas,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005026,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005027,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005028,1,1,1,27,Superficie de agua,4,Agua y acuicultura,0,0,0,0
S2SR_SRC15_PAN_2021_000005029,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005030,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005031,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005032,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005033,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005034,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005035,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005036,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005037,1,1,1,9,Rastrojo y vegetación arbustiva,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005038,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005039,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005040,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005041,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005042,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005043,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005044,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005045,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005046,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005047,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005048,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005049,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005050,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005051,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005052,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005053,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005054,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005055,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005056,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005057,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005058,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005059,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005060,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005061,1,1,1,26,Pasto,3,Pasto,0,0,0,0
S2SR_SRC15_PAN_2021_000005062,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005063,1,1,1,3,Bosque de mangle,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005064,1,1,1,3,Bosque de mangle,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005065,1,1,1,3,Bosque de mangle,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005066,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005067,1,1,1,2,Bosque latifoliado mixto secundario,1,Bosque y vegetación natural,0,0,0,0
S2SR_SRC15_PAN_2021_000005068,1,1,1,26,Pasto,3,Pasto,0,0,0,0
